id,churn,treatment,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21
151,1,1,3.4593015,-1.227803,-.32134697,.016467547,-.57651657,.93746078,-.40213937,-.54477113,-.15223122,-.16432807,-.69450003,-.12205394,-.60607016,0,0,0,0,1
152,0,1,-.38972333,.11570134,-.05567516,-.3030791,-.29419366,-.98618239,1.289508,-.42635292,-.0083298357,.95930392,.88167244,-.29763269,-.30994964,0,0,0,0,0
153,0,0,-.21802235,.82207775,-.46027777,-.026491169,-.71525919,-.3003028,-.093618453,-.44763339,-.14904712,-1.6118562,.073578008,-.88786077,-.20304617,1,0,0,0,0
154,1,0,-.089676782,.23750412,-.070667505,-.21700449,-.12525502,-.58995008,-.13836639,-.14665784,-.22151816,-1.5426302,-1.6434412,-1.273755,-.17839882,0,0,0,0,1
155,0,1,-.11164916,.046611335,-.24690402,-.11052676,-.013510992,.063987903,-.65798157,-.30198181,-.19373363,-1.4430165,-.19266111,.19001903,-.587901,0,0,1,0,0
156,1,1,3.0499399,.63987672,-.28341562,-.25782704,-.20041849,-.35735857,-.024233291,-.38999709,-.38100553,-1.1500994,-.28791267,-1.4947859,3.6760347,0,0,0,0,0
157,1,0,-.19122919,-.84903163,3.2372904,-.23934141,.52433509,-.12316681,1.904292,-.31259114,-.2416307,1.4645573,-.14778416,-1.4395413,-.44622132,0,0,0,0,0
158,0,0,-.21998632,1.0273718,.065950446,.55903518,3.30286,-.73992693,6.6612935,-.083070114,1.940334,.12776366,.15922964,1.5161979,-.020260092,0,0,0,0,0
159,0,1,-.12994295,.078497894,-.61046946,-.056110051,.0080653494,-1.2549881,-.68217897,-.41350737,.78092074,-1.0707588,1.5022254,3.9346087,-.051147722,0,0,0,0,0
160,1,1,-.5883891,1.1711987,.72237688,-.0028318819,1.057858,-1.2035764,.25259969,-.030563416,-.50097883,.39886218,-.095075503,-.54949939,-.13715298,0,0,0,0,0
161,1,0,2.3215535,-1.8998268,1.204734,-.1694787,.23409043,2.3291159,-.55201519,-.43508619,-.47456971,2.1875536,.081585452,1.032781,-.25612175,0,0,0,0,0
162,0,0,-.088022359,.057386417,3.3423872,-.27945679,.29362059,-.094910324,-.17241807,1.9884017,-.22496723,-.76351166,-.77845436,-.37759683,-.44909543,0,0,0,0,0
163,0,1,-.35042936,1.3159986,-.8518216,-.18400383,-.064939089,-.97273368,-.041211452,-.1996208,-.27740753,-.088435553,-.32175487,-.69760621,-.21102098,0,0,0,0,0
164,1,1,-.39613101,.87810838,-.39142129,-.27161425,-.91383654,-.20054381,-.4638693,-.1182729,-.23459977,-.40251857,-.072723307,-1.6792325,-.46402088,0,0,0,0,0
165,1,0,-.50224769,-.74233508,3.2426434,-.30256897,1.3949571,2.4766572,-.45274776,-.35961094,-.028925996,.29378057,-.71793276,-1.5572526,-.31694871,0,0,0,0,0
166,0,0,-.28374976,.4800984,-.088145487,-.017961191,-.7108981,-.6181317,-.61406344,1.369354,-.52235776,-1.339087,.25964037,-.91639107,-.085617699,0,0,0,0,0
167,1,1,-.11806687,-1.7483964,-.5120725,-.13419092,-1.0003009,.39355892,-.27746224,-.6147837,-.23698635,.065970391,1.0896853,-.2409769,-.024815688,0,0,0,0,0
168,0,1,-.050393373,.050653834,1.6607307,-.12458967,.22606403,.36666629,-.38093221,.01120977,-.052672055,1.8325356,.13328169,-1.2221726,-.55511802,0,0,0,0,0
169,1,1,-.3387866,-.63842696,-.075533874,-.26961946,-.53199291,.038884405,-.6124298,-.26201409,-.21905997,.39729846,-.319644,.79774714,-.27890933,1,0,0,0,0
170,0,1,-.40090811,1.0302553,-.56262243,-.22764292,.41712829,-1.0336248,.058468156,-.50712281,.0041278224,.019336669,-.39484695,.032435343,-.38566974,0,0,0,0,0
171,1,0,-.35164309,-1.5880277,-.59069777,-.30983755,-1.0703744,-1.0968487,2.797344,1.4127556,-.2976228,.17715465,3.8261719,-.1315144,-.49677572,0,0,0,0,0
172,0,0,-.28716654,1.3402938,.37332821,-.20458998,.4465121,-.63195068,2.9069123,-.093141265,-.45232558,.56573951,.3825888,-.070364036,-.305778,0,0,0,0,0
173,0,0,-.17334637,-.36981767,-.76564765,-.07585761,.039757006,.4473311,-.21592957,-.26395279,-.28447238,-.8939684,.21907692,2.183085,-.28322577,0,0,1,0,0
174,0,1,-.33451244,.77403438,-.34120256,-.23303573,-.48977289,-1.043371,-.58436251,1.2430729,-.039619356,.24868648,.23873986,-.26838619,4.2236862,0,0,0,0,0
175,1,1,.77116781,-.50881153,-.475272,-.12394486,-.44450134,.35643232,-.12941639,-.0086423038,-.52888882,.89029145,.045651767,-.10178412,2.1596239,0,0,0,0,0
176,1,0,.28829432,-1.2060407,-.52894729,-.006565934,-.17127047,.97243071,-.16006529,-.59695041,-.40209398,-1.2535442,-.30661044,.43921393,-.35977566,0,0,0,0,0
177,0,1,-.31540087,-.56676698,4.2527633,-.1474805,.75922132,-1.322083,7.1398616,-.19317809,-.33923158,.2914795,-.72531193,-.36375529,-.019034775,0,0,0,0,0
178,0,0,-.37779731,1.9854257,-.16815174,-.1271238,-.18100889,-.51836222,.16612481,1.8577303,-.052848317,-.21077715,.79753089,-.31782931,-.56890643,1,0,0,0,0
179,1,0,-.22258505,.38206479,-.60645747,-.22539562,-.46257743,-.65927935,.00072176632,-.28954339,-.028581457,-1.0138944,-1.6535691,1.1792034,2.8179507,0,0,0,0,0
180,1,1,-.27981541,-1.9082223,-.20026009,-.27785099,-.16084944,3.0670736,-.50976157,-.15463696,-.011033685,.18669376,-.056341503,.75653738,-.44900498,0,0,1,0,0
181,1,0,-.16589849,-.55787778,-.75279385,-.069912463,-.6625163,-.56947821,-.16524751,-.6029349,-.27633837,-1.2277715,-1.6542192,.30297408,-.06036732,0,0,0,0,0
182,0,0,-.18067738,.70402449,-.50412595,-.12210858,-.34106082,-.04854694,-.44038367,-.024639456,-.26882899,-1.3447033,.11910915,.272286,-.22115642,1,0,0,0,0
183,0,1,-.41250908,.74110705,-.71352202,-.11166067,-.97938758,-.90350026,-.57722974,-.48712379,.37090352,-.030715903,-.058690939,1.3429126,4.6441474,0,0,0,0,0
184,1,1,-.17609107,-.76636565,-.29892808,-.13045101,-.70951432,.42617017,-.26620093,-.48849437,-.023605574,-.53386599,.98762995,-.047024429,-.019332118,0,0,0,1,0
185,1,0,-.19953552,-1.3632121,.3664999,-.16045451,.15615641,.25811446,-.23366104,-.38136512,-.083443075,1.4412144,-.087963,-.048674397,-.40205351,0,0,0,0,0
186,0,1,-.37028077,-.1329468,-.28617087,-.29389688,-1.066849,-.94439107,-.43748629,-.1930104,1.680774,-.65356338,-.47429299,.8467201,.056523338,0,0,0,0,0
187,0,0,-.54059267,-.089458436,-.2432792,-.20636562,-.56047219,.17586739,-.01166349,-.13607255,-.14162076,-.80508405,-1.4542574,.34537145,-.018218119,1,0,0,0,1
188,1,1,-.29523534,.1499505,-.1863206,-.29145765,-.065255769,-.49933672,2.0336282,1.5743324,-.18745421,.86427069,2.2091355,-.65685147,-.3936336,0,0,0,0,0
189,1,1,-.42203793,-.32535145,-.64880288,-.14812569,-.69612354,-1.1313856,-.020769788,-.058004688,-.0095156645,-1.6261392,-1.2910079,.27846679,-.033716783,0,0,0,0,0
190,0,0,-.19188812,1.5531392,.11626969,-.11061119,-.1665007,-.22188812,-.67037225,-.034812801,-.49515253,-.59461939,-1.6688231,-.7673825,-.31456766,0,0,0,0,0
191,1,0,-.0077586472,.15292253,-.64366686,-.26411533,-.31826177,-.94502121,.15244819,-.42220959,-.48504463,-.13393466,-.36947572,-.8146919,-.51850116,0,0,0,0,1
192,0,1,-.20780039,1.1406354,-.78100187,-.18558504,-.13643457,-.55911541,-.38278952,-.47360137,-.03681292,-.22969179,-1.7022133,.23382698,-.30538124,0,0,0,0,0
193,1,1,-.48951921,-1.4005651,.021291479,-.0017102796,-.39734188,3.0715249,-.37569132,-.55932367,-.20055746,.85445952,-1.0613004,-.25090358,.022367403,0,0,0,0,1
194,0,1,-.39540616,1.6878963,-.19365734,2.9124408,-.22684343,-1.1924437,1.1272053,3.3457158,-.37383685,.80547899,.57539052,-.56373769,-.55472362,0,0,0,0,1
195,1,0,-.17772551,.17766325,-.25280264,-.20224041,-.54752016,-.84848136,-.66648299,-.61159104,-.11391953,.20087323,-1.0905689,.86050761,4.2292943,0,0,0,0,1
196,0,0,-.1554857,.71833223,-.46312204,.51076192,2.0360162,-.80760652,-.33129522,-.14391552,1.9661386,-.80312705,-.61082888,1.7429063,-.31700704,1,0,0,0,0
197,1,0,.56539536,.050792266,.83231288,-.23786007,.0064105177,.27722555,-.31296372,-.16355205,-.12815759,.20665027,-.077535048,-.52248794,-.49334729,0,0,0,0,0
198,0,0,-.18973407,.31892622,-.64615178,-.20135649,-.9963488,-.735434,-.39203063,-.48093617,3.2189183,-.72082633,.014031372,.1696565,-.37009296,1,0,0,0,0
199,1,1,-.32248262,.29176089,-.54513448,-.14196755,-.4272522,-.92074353,-.36285204,-.28300044,-.45771128,-.66234595,-.012566565,-.46063766,-.30847117,0,0,0,0,0
200,0,1,-.14451918,.061261833,-.44562447,-.10792904,-.46633521,-.47933891,2.2130523,.048148494,-.082074299,2.0952668,1.9342709,-1.1371307,3.4057279,0,0,0,0,0
201,0,1,-.3907043,1.0158968,-.62439102,.78255147,-.75913507,-.16367644,-.054053642,-.020211106,-.46505672,-.16477148,-.48004919,.46319494,-.059568796,1,0,0,0,0
202,1,0,-.38939857,-.16140568,3.4240925,-.23237242,1.1119953,2.6881371,-.15788215,-.61487341,-.034127798,2.817915,-.29871893,-.89687288,-.44219008,0,0,0,0,0
203,1,1,-.38469529,-.80357677,-.58039528,-.016926451,-.41775253,2.390034,-.11969976,-.036747321,-.37995583,-1.5594937,-1.7226609,1.299317,-.58587658,0,0,0,0,0
204,0,0,-.18290101,1.627947,-.83311051,-.31287533,-.34103966,-.32830411,-.47171956,.018986836,-.26913029,-1.4602906,-.010579839,-1.5973732,-.14020739,0,0,0,0,0
205,0,0,-.28163692,.33934754,-.33815485,-.17893218,-.26628548,-.37002286,-.31871092,-.36405736,2.2018428,-.27047583,-.89472181,.20878646,2.8610282,0,0,0,0,0
206,1,0,.31323251,-.077846244,-.77244556,-.035106663,-.064664081,.44172615,-.2551935,-.13173836,-.18913417,.019756438,-.56861651,-.74775767,.014182379,1,0,0,0,0
207,1,1,3.7759838,-1.4361284,-.6678769,-.19620919,-.31023732,.12642799,-.57045734,-.6028136,-.12874316,.18867159,-.18853451,.38658273,4.2742267,0,0,0,0,0
208,0,1,-.43093219,.046282906,-.64751488,-.0679617,1.2045106,-.41489214,-.024528882,-.27211776,.53808433,.57855874,-.035941899,.98471361,-.10831303,0,0,1,0,0
209,0,0,-.09188842,.68252385,-.046347395,-.22370887,.01794905,-1.2154465,-.46969613,-.10914386,-.27369028,-.4054561,-1.5904441,.11378372,-.41647479,0,0,0,0,0
210,1,1,-.37671125,-.71747196,-.11813358,.015263302,-.22030161,.30392224,-.40962437,-.018559748,.0066470895,.8390671,.12125813,1.7020832,-.18928213,0,0,0,0,1
211,0,1,-.17112918,1.8087376,-.38018051,-.28652808,-.02686641,-.40377495,-.29709366,.0099716252,-.22788827,.36517003,-.024681415,-1.5585277,1.4219419,0,0,0,0,0
212,1,0,-.22693853,-.51242119,-.055217516,-.27287334,-1.0381815,.2948626,-.29217982,-.35518005,-.061548285,-1.4543658,-.2312416,-1.5770108,-.03874585,0,0,0,0,0
213,0,0,-.35910833,.42263174,-.76691103,-.11857475,-.88856399,-.73074257,-.5520035,-.31125957,.50068557,-.97112864,-.94298673,1.4214866,-.1647142,1,0,0,0,0
214,1,1,2.2720485,-1.5946072,-.67472798,.012607832,-.17072134,1.1885579,-.67354655,-.50910133,-.34592476,-.19015966,-.37129605,-.25944623,.0039781071,0,0,0,0,0
215,0,1,-.30948898,-.63523948,-.72286248,-.18521456,-.37414452,-.84452122,-.45287079,-.5533815,.97884065,-1.5699474,.15987192,-.005794669,4.9029307,0,0,0,0,0
216,1,0,-.52753586,-.19222215,-.067048311,-.1006369,.0060564042,2.3376467,-.092462063,-.25737858,-.077906489,.5639236,1.6068127,-1.5188512,-.51046658,0,0,0,0,0
217,0,0,.18913405,-.15578495,-.50943995,-.32632613,-.33506879,-.47236153,-.30415398,-.51488674,-.084948614,-.19316757,-1.6461203,1.0496942,-.4139528,0,0,0,0,0
218,1,0,-.22156318,-.89289683,.3153311,-.11241041,-.50307822,2.0609303,-.29477456,-.057530515,-.16798204,-.87043393,-.362874,-.80477482,-.2671552,0,0,0,0,0
219,0,1,-.18023548,.35309768,-.68236613,-.28036189,.39433688,-.64923751,-.21740572,-.54029047,-.19814335,.51908493,-.72889465,1.3226397,-.13985759,1,0,0,0,1
220,1,1,-.5000602,-2.2058697,-.037283499,-.16940722,-.13502464,-.83996046,-.4882583,1.070695,-.51662982,.53293049,.13113143,.5156042,3.6948504,0,0,0,0,0
221,0,0,-.3143416,1.0770435,-.051966347,-.32979736,-.74779058,-.82643765,-.49533486,-.08090876,-.35478473,-1.5266565,-1.3328102,-.8131963,-.023229668,0,0,0,0,0
222,0,1,-.27660605,.7415089,-.45743796,-.13486083,2.3113275,-.5401839,-.37064728,-.001818301,.017810691,-1.3574159,1.3625711,.80168146,-.048716556,0,0,0,0,0
223,1,1,-.090836562,-.10446288,-.39083979,-.068466634,-.16258045,.18420774,-.3421011,.010424778,-.18899965,-.52039415,-.85329044,-1.0361006,4.6601319,0,0,0,0,0
224,1,0,-.2725614,-1.2957799,-.75114882,-.022614228,-.17999209,-.20135196,-.36807054,-.50673968,-.051433489,1.4147674,1.6082106,.94349355,-.32131696,1,0,0,0,0
225,1,0,.66945273,-.51705307,1.0310891,-.048852358,-1.3281497,.99305511,-.43431854,-.41247836,-.25560826,.63273013,-.58486104,-.5342316,-.040547822,0,0,0,0,0
226,0,1,-.54799497,.050316017,-.19158642,-.056356288,-.41649142,-.083938256,-.42070037,-.43168804,-.17813894,-.92380971,.1334663,-.62166798,-.31543666,0,0,0,0,0
227,1,1,2.5619957,-.2097864,-.71573424,-.22424018,-.59599042,2.4123228,-.6383875,-.3191528,-.24402124,-.024118343,.91604143,1.0679011,-.067426592,0,0,0,0,0
228,0,0,-.44246748,1.7127146,-.28420463,1.8293155,-.21389589,-.51881456,-.55482519,-.10113455,-.06086053,-.033202738,-.77139783,.01116837,-.54241788,0,0,0,0,0
229,1,0,-.34956187,.81974679,1.6513095,-.22385485,1.6114789,-1.1489278,-.33870488,-.22650981,-.14574434,-1.2220421,-.12414798,-.033480223,-.40323889,0,0,0,0,0
230,0,0,.0050131143,-.74830461,-.1348874,.018071176,-.17904101,-.91592616,-.61374152,-.32934362,1.2573581,-.82369751,-1.8981446,.0072959787,-.29500902,0,0,0,0,0
231,1,1,5.8401933,.32086596,-.18063015,-.30668488,-.60965109,.15984757,-.26788056,-.0044898079,-.011142206,-.19985288,-1.6545725,-.28095758,-.019927641,0,0,0,0,0
232,0,1,-.38708404,.21047041,-.073219962,-.24027678,-.42955431,-.039909814,.088886559,1.4243777,-.51549453,.87188995,.040031519,-1.67689,-.036435332,0,0,0,0,1
233,0,0,-.30849019,.92554742,-.36177278,-.28578913,-.33987066,-1.2648691,-.24028774,-.13826008,-.42680851,.23276201,.031825628,-.52946961,-.55193245,0,1,0,0,0
234,1,1,-.4426707,-.35149282,-.40079272,-.022502162,-.36485988,1.895106,-.42219642,-.4071911,-.36292499,-1.1694876,-1.2640817,-.05563366,-.47495756,0,0,0,0,0
235,1,0,-.30925721,-.48863131,-.6534518,-.064715803,-.13430777,1.135089,-.063459575,-.4992016,-.52203,.8376112,-1.034761,-.53532267,-.56136203,0,0,0,0,0
236,0,1,-.11550192,-.51767796,-.044682939,.010959689,-.74308062,-.22623718,-.35120434,.022178832,.01050688,-.32264504,.23824835,.68167686,-.57296002,0,1,0,0,0
237,0,0,-.12240074,1.2192824,-.33580309,-.25328866,-.37002811,-.055622049,-.26012704,-.33562806,-.42362878,1.0690699,.16860396,-1.0127373,-.091615997,0,1,0,0,0
238,1,0,-.10166895,-1.0565585,-.31233087,-.26928934,-.40149447,-.56140047,-.29739735,-.1729615,-.13448745,1.3469682,.21238533,-1.5398023,1.8696665,0,0,0,0,0
239,0,1,-.088921435,1.2554564,-.47770226,-.0094330749,-.2220474,-.062462553,-.53555435,-.52482641,-.48452741,.12935838,-.3786155,.023185968,-.099782504,1,0,0,0,0
240,1,1,-.24046208,1.0885379,-.22342443,-.060646322,-.0061903461,-.39089316,.81644255,-.018991297,-.32562852,.64497381,-.015860723,-.31389174,-.05910369,0,0,0,0,1
241,0,0,-.3733815,.59539646,-.30725583,-.061115295,-.53695053,-.12794562,-.31111398,-.34493288,-.10473561,.017979855,-1.8276056,.00022603049,-.11260822,1,0,0,0,0
242,1,0,.19511998,1.0578754,.83970404,.011005891,4.0369797,-.14647566,-.47746161,-.15813664,-.067038797,-1.0051405,3.9537201,4.1775756,-.57013184,0,0,0,0,0
243,0,1,-.38331357,1.3139405,-.82470214,-.29321545,-.73098546,-1.1614505,-.45049736,-.27743703,2.2333279,-1.6297961,.87638777,.44487992,-.22890675,0,0,0,0,0
244,1,1,-.48799601,-.85347337,-.42471161,.0077933962,-.98987836,-.078662634,-.2307893,-.10513046,-.15347928,-.60241336,-.14266057,-.71625084,.52283448,0,0,0,0,0
245,0,1,-.56806523,-.90398967,-.11747318,-.20498972,-.090784147,1.067528,-.040881388,-.56924307,-.16751444,.9321959,.079844862,.56498277,-.35935304,0,0,1,0,0
246,1,1,-.20946538,.048476472,-.1712122,-.14014009,-.71663672,.77597481,-.25456136,-.12643549,-.47123367,.96782523,-.13296898,-.55274266,-.21865803,0,0,0,0,1
247,0,0,-.5680815,-.3517721,-.54628712,-.17040549,-.1643348,-.26343405,-.59343159,-.57775706,-.099214002,-.61942577,-.65694779,.31152749,-.50661051,0,0,1,0,0
248,1,0,2.8790631,-.082563914,-.21129648,-.13163947,-.19393826,.19801372,-.14842311,-.46411857,-.52933365,-.74686754,-.18915513,.074792869,-.32800412,0,0,0,0,0
249,1,0,-.27093989,.051705342,-.24947651,-.026290867,-.70877755,.17300494,-.61984408,-.10514745,-.42583704,-.086750239,2.124198,-1.1856884,-.45149064,0,0,0,0,0
250,0,0,-.2786018,-1.0366004,-.66484797,-.29538849,-.81052256,-.55674309,-.3307994,-.46435675,-.47484648,-1.0749521,.12860721,.8080259,-.40771806,1,0,0,0,0
251,0,1,-.099599063,.65709013,-.15960768,-.25747284,-.76995724,-.88736314,-.38342309,.023164727,-.30913371,.0093608936,-.52949446,-1.5001472,-.58088565,0,0,0,0,1
252,1,1,-.050717376,-.13203248,.14833476,.008020008,-.29693207,.40489119,-.59020424,-.45233577,-.4833155,.47943744,.74084902,-1.5096953,-.55941057,0,0,0,0,0
253,1,0,-.1629971,-1.2537892,-.61233759,-.14878498,-.7989406,2.9852657,-.53204036,-.12382533,-.42124867,.98794633,-1.3955729,1.2586432,-.11230718,1,0,0,0,0
254,1,1,-.24965784,-1.6992531,-.13100514,-.13168819,-.5478822,.46691045,-.084136479,-.56708843,-.16311187,1.202949,.13424642,-.75705785,-.151416,0,0,0,0,1
255,0,0,-.34509975,.11367534,-.066908918,-.22543792,.074914217,-.20857836,1.5738546,2.241251,-.20000389,.29557899,.79380083,.3969816,-.081040375,0,0,0,0,1
256,0,1,-.25404498,-.083716147,.084736571,-.11704704,.12684956,-.051065318,-.086323544,-.077132404,-.16342306,1.6870726,.10489,-1.0256035,-.13238725,0,0,0,0,0
257,0,0,-.31607339,1.1123492,-.35697582,-.2380764,.53416306,-.64303774,1.7451572,-.22328261,-.35817933,.63185859,.048500739,-.0083230035,-.28118461,0,0,1,0,0
258,1,1,-.43708032,-.19202498,-.055956949,-.31061077,-.21238111,-.91760951,-.26133028,2.1071546,-.52112067,.50464541,2.0419023,-.016338574,-.17398866,0,0,0,0,0
259,0,1,-.47485182,.88668692,-.75969154,-.11201575,-.03032059,-1.3438174,-.52407998,-.26632005,-.32749137,.10543951,-.12095396,-.92951268,-.49202555,0,0,1,0,0
260,1,0,2.0903182,.89261067,-.83233762,-.019707508,-.52433562,-.29592481,-.14434882,-.49792325,-.022456363,-.71745181,-1.3047991,.32115859,-.11259367,0,0,0,0,0
261,0,0,-.27234423,1.6822863,.09368784,6.3894629,1.8687274,-.91405535,-.39371425,-.25442216,3.8297834,-.46534234,-.74478245,.26262376,-.10742231,0,0,0,0,0
262,1,0,1.1830475,.63543952,.16760321,-.14803499,1.6427872,.11125819,-.092389606,-.41051078,-.42597833,-1.3617299,-1.6675566,-.13484433,-.043808583,0,0,0,0,0
263,0,1,-.24698661,.375231,-.38074371,-.17634209,-.0045317584,-1.2339798,-.47220972,-.48059312,-.46757326,-.26904565,-.54484278,-.1143437,.82816374,0,0,0,0,0
264,1,1,-.51964986,.21265027,1.9483664,-.031636391,.16155441,.81763643,-.37301919,-.20855987,-.18444501,-.14000398,-.094326384,-.19099984,.0022550328,0,0,0,0,0
265,0,0,-.3102853,.21462378,-.40559214,-.24593911,-.78696829,-.56191856,-.25984702,-.61499137,-.056388643,-.40862522,-1.6017293,-1.0698869,1.8612306,0,0,0,0,0
266,0,1,-.23930001,1.471815,4.6546059,-.2873784,10.808062,-.21843673,.99495614,.89380115,10.230165,.54094374,.17221783,3.2600343,-.44660816,0,0,0,0,0
267,1,1,-.36988467,1.3872297,-.058085196,-.12410593,.67320931,-1.1979614,-.41351175,-.046801955,-.23090717,-.78092104,-.10435952,-.70149422,2.840467,0,0,0,0,0
268,1,0,-.38714841,-.70269656,-.799591,-.16672494,-.29645121,.42766485,-.14918675,-.59858745,-.17289537,-.76528943,-.74200445,.40340388,-.57768983,0,0,0,0,0
269,0,1,.33106062,-.60034955,-.78248072,-.18284339,-1.0824674,-.89565462,-.54313755,-.065792419,-.078859128,-1.4241663,.59300286,-.52767485,-.61626035,1,0,0,0,0
270,0,0,-.055504002,2.0653098,-.38443482,.0068565998,.18369341,-1.096223,-.5634737,-.14450732,.56621927,-1.4862312,.16300327,.20373975,-.15125059,0,0,0,0,0
271,1,0,6.5755372,.19013362,-.67380857,-.2875756,-.38637361,-.24986179,.01055027,-.1736661,-.44504431,-1.3993605,-1.077961,-.67741704,4.0998654,0,0,0,0,0
272,1,1,-.15956254,.011503468,-.08530736,-.010656635,-.13587399,1.7701799,-.17195776,-.44598499,-.42599735,.15371032,.16551387,.022709509,-.34771481,0,0,0,0,0
273,0,1,.67743772,-.089563616,.13641359,.00044573966,.049692005,-.11160723,-.37755293,-.047780592,-.099888109,-.92397261,-1.6994981,.52624249,-.22238453,0,0,0,0,1
274,1,0,-.053599287,-2.0159872,.07636822,-.28362215,-1.043239,.58914119,-.27648905,-.41850054,-.0088526532,1.3220594,-1.5017167,.005786642,-.27763918,0,0,0,0,0
275,1,1,-.010101177,.081587218,-.62553775,-.085824728,-.043447405,-.057015724,-.08661858,-.57883132,-.1874776,-1.1471432,.75609845,-1.2342477,-.15571696,0,0,0,0,0
276,0,0,-.33254185,1.873848,-.54074174,.79310006,-1.018025,.24383615,-.52511555,-.40054649,-.30737832,-1.2313756,-.62422198,-.12345216,-.074885063,0,0,1,0,0
277,0,0,-.09875685,1.2217841,-.62044233,.56491029,-.48062974,-.8779332,2.9031065,-.040179424,4.4733095,.070667982,-.44033432,.6904223,-.35114565,0,1,0,0,0
278,1,0,-.57133645,.01002087,1.0223086,-.076609559,.097544812,.93597025,-.45972458,-.31248283,-.51074958,.14242999,.16518131,-1.5596443,-.22745135,0,0,0,0,0
279,0,1,-.05415757,1.2434688,-.66768914,.0093524233,-.72660643,-.25803015,-.14709404,-.31199396,-.49090829,-1.4346626,-.95839435,-1.5195577,-.071702585,0,0,0,0,0
280,1,1,-.3520613,-1.4965748,-.038507026,-.29742721,-.29349279,1.0527403,-.47543889,-.42817986,-.21642193,-1.4589648,-.61158413,-.30811429,-.58880186,0,0,0,0,0
281,0,0,-.40174037,.57281953,-.071047157,.41905126,-.14851971,-.22004218,-.22160175,-.21459672,-.02410399,-.68782258,-.16794103,-1.1112562,-.53349769,0,1,0,0,0
282,1,0,.26292405,-1.8783675,-.2886107,-.18126462,-.21384664,3.2875035,-.50002283,-.58202863,-.21207574,-.014571525,-.53478491,-.63238013,-.24915454,0,0,0,0,0
283,1,1,-.59037131,-1.6107873,1.2941909,-.20517829,.2309642,.44045368,-.18278602,-.53030396,-.18706936,2.044256,.48557365,-.96645886,-.51412642,0,0,0,0,0
284,0,1,-.27211651,-1.1936561,-.2067208,-.3086457,-.57592601,1.1862204,-.66382539,-.1017985,-.19824645,.017193174,-.40307978,-.35492891,-.096067041,1,0,0,0,0
285,0,0,-.04216855,1.5936658,-.40506512,-.2175968,-.17338403,-.69680828,.19398746,-.37265858,-.49648023,2.2292359,.39773503,1.9006119,-.27058265,1,0,0,0,1
